,index,Timestamp,Heart rate,R-R interval,MarkerName,GSR Conductance CAL
288,20170,247158.4957,,,,2.424175824
289,20171,247166.3082,,,,2.424175824
290,20172,247174.1207,,,,2.422710623
291,20173,247181.9332,,,,2.424175824
292,20174,247189.7457,,,,2.425641026
293,20175,247197.5582,,,,2.424175824
294,20176,247205.3707,,,,2.424175824
295,20177,247213.1832,,,,2.424175824
296,20178,247220.9957,,,,2.425641026
297,20179,247228.8082,,,,2.425641026
298,20180,247236.6207,,,,2.424175824
299,20181,247244.4332,,,,2.424175824
300,20182,247252.2457,,,,2.425641026
301,20183,247260.0582,,,,2.424175824
302,20184,247267.8707,,,,2.425641026
303,20185,247275.6832,,,,2.425641026
304,20186,247283.4957,,,,2.427106227
305,20187,247291.3082,,,,2.427106227
306,20188,247299.1207,,,,2.425641026
307,20189,247306.9332,,,,2.425641026
308,20190,247314.7457,,,,2.427106227
309,20191,247322.5582,,,,2.427106227
310,20192,247330.3707,,,,2.425641026
311,20193,247338.1832,,,,2.425641026
312,20194,247345.9957,,,,2.428571429
313,20195,247353.8082,,,,2.425641026
314,20196,247361.6207,,,,2.428571429
315,20197,247369.4332,,,,2.425641026
316,20198,247377.2457,,,,2.427106227
